37274,PULOGADING,BULAKAMBA,BREBES,33,52253
37275,PULOHARJO,EROMOKO,WONOGIRI,33,57663
37276,PULOKULON,PULOKULON,GROBOGAN,33,58181
37277,PULONGRAMBE,TAWANGHARJO,GROBOGAN,33,58191
37278,PULOREJO,PURWODADI,GROBOGAN,33,58114
37279,PULOREJO,WINONG,PATI,33,59181
37280,PULOSAREN,KEPIL,WONOSOBO,33,56374
37281,PULOSARI,BREBES,BREBES,33,52213
37282,PULOSARI,KARANG TENGAH,DEMAK,33,59561
37283,PULOSARI,KEBAKKRAMAT,KARANGANYAR,33,57762
37284,PULOSARI,PULOSARI,PEMALANG,33,52355
37285,PULUHAN TENGAH,JAKENAN,PATI,33,59182
37286,PULUHAN,JATINOM,KLATEN,33,57481
37287,PULUHAN,TRUCUK,KLATEN,33,57467
37288,PULUS,SUKOHARJO,WONOSOBO,33,56362
37289,PULUTAN,NGOMBOL,PURWOREJO,33,54172
37290,PULUTAN,NOGOSARI,BOYOLALI,33,57378
37291,PULUTAN,PENAWANGAN,GROBOGAN,33,58161
37292,PULUTAN,SIDOREJO,SALATIGA,33,50716
37293,PULUTANKULON,WURYANTORO,WONOGIRI,33,57661
37294,PULUTANWETAN,WURYANTORO,WONOGIRI,33,57661
37295,PUNCEL,DUKUHSETI,PATI,33,59158
37296,PUNDENARUM,KARANGAWEN,DEMAK,33,59566
37297,PUNDENREJO,TAYU,PATI,33,59155
37298,PUNDENSARI,PURWODADI,PURWOREJO,33,54173
37299,PUNDUHSARI,MANYARAN,WONOGIRI,33,57662
37300,PUNDUNGAN,JUWIRING,KLATEN,33,57472
37301,PUNDUNGREJO,TAWANGSARI,SUKOHARJO,33,57561
37302,PUNDUNGSARI,TRUCUK,KLATEN,33,57467
37303,PUNGANGAN,DORO,PEKALONGAN,33,51191
37304,PUNGANGAN,GUNUNGPATI,SEMARANG,33,50229
37305,PUNGANGAN,LIMPUNG,BATANG,33,51271
37306,PUNGANGAN,MOJOTENGAH,WONOSOBO,33,56351
37307,PUNGGAWAN,BANJARSARI,SURAKARTA (SOLO),33,57132
37308,PUNGGELAN,PUNGGELAN,BANJARNEGARA,33,53462
37309,PUNGGURHARJO,PANCUR,REMBANG,33,59262
37310,PUNGGURSUGIH,NGAWEN,BLORA,33,58254
37311,PUNGSARI,PLUPUH,SRAGEN,33,57283
37312,PUNJULHARJO,REMBANG,REMBANG,33,59219
37313,PUNTUKREJO,NGARGOYOSO,KARANGANYAR,33,57793
37314,PURANA,BANTARBOLANG,PEMALANG,33,52352
37315,PURBADANA,KEMBARAN,BANYUMAS,33,53182
37316,PURBALINGGA KIDUL,PURBALINGGA,PURBALINGGA,33,53313
37317,PURBALINGGA KULON,PURBALINGGA,PURBALINGGA,33,53312
37318,PURBALINGGA LOR,PURBALINGGA,PURBALINGGA,33,53311
37319,PURBALINGGA WETAN,PURBALINGGA,PURBALINGGA,33,53317
37320,PURBASANA,TARUB,TEGAL,33,52184
37321,PURBASARI,KARANGJAMBU,PURBALINGGA,33,53357
37322,PURBAYAN,BAKI,SUKOHARJO,33,57556
37323,PURBAYAN,KEMIRI,PURWOREJO,33,54262
37324,PURBAYASA,PADAMARA,PURBALINGGA,33,53372
37325,PURBAYASA,PANGKAH,TEGAL,33,52471
37326,PURBAYASA,TONJONG,BREBES,33,52271
37327,PURBO,BAWANG,BATANG,33,51274
37328,PURBOREJO,BANSARI,TEMANGGUNG,33,56265
37329,PURBOSARI,NGADIREJO,TEMANGGUNG,33,56255
37330,PURBOSONO,KERTEK,WONOSOBO,33,56371
37331,PURBOWANGI,BUAYAN,KEBUMEN,33,54474
37332,PURBOWONO,KALIGESING,PURWOREJO,33,54175
37333,PURI,PATI,PATI,33,59113
37334,PURO,KARANGMALANG,SRAGEN,33,57222
37335,PURON,BULU,SUKOHARJO,33,57563
37336,PURWADADI,NUSAWUNGU,CILACAP,33,53283
37337,PURWAHAMBA,SURODADI,TEGAL,33,52182
37338,PURWANEGARA,PURWOKERTO UTARA,BANYUMAS,33,53127
37339,PURWANTORO,PURWANTORO,WONOGIRI,33,57695
37340,PURWASABA,MANDIRAJA,BANJARNEGARA,33,53473
37341,PURWASANA,PUNGGELAN,BANJARNEGARA,33,53462
37342,PURWASARI,WANAREJA,CILACAP,33,53265
37343,PURWO SARI,SUKOREJO,KENDAL,33,51363
37344,PURWODADI,KARANGKOBAR,BANJARNEGARA,33,53453
37345,PURWODADI,KEMBARAN,BANYUMAS,33,53182
37346,PURWODADI,KUWARASAN,KEBUMEN,33,54366
37347,PURWODADI,MARGOYOSO,PATI,33,59154
37348,PURWODADI,PATIMUAN,CILACAP,33,53264
37349,PURWODADI,PURWODADI,GROBOGAN,33,58111
37350,PURWODADI,PURWODADI,PURWOREJO,33,54173
37351,PURWODADI,SRAGI,PEKALONGAN,33,51155
37352,PURWODADI,TAMBAK,BANYUMAS,33,53196
37353,PURWODADI,TEGALREJO,MAGELANG,33,56192
37354,PURWODADI,TEMBARAK,TEMANGGUNG,33,56261
37355,PURWODADI,TONJONG,BREBES,33,52271
37356,PURWODESO,SRUWENG,KEBUMEN,33,54362
37357,PURWODINATAN,SEMARANG TENGAH,SEMARANG,33,50137
37358,PURWODININGRATAN,JEBRES,SURAKARTA (SOLO),33,57128
37359,PURWOGONDO,BOJA,KENDAL,33,51381
37360,PURWOGONDO,KALINYAMATAN,JEPARA,33,59462
37361,PURWOHARJO,COMAL,PEMALANG,33,52363
37362,PURWOHARJO,KARANGTENGAH,WONOGIRI,33,57677
37363,PURWOHARJO,PURING,KEBUMEN,33,54383
37364,PURWOJATI,KERTEK,WONOSOBO,33,56371
37365,PURWOJATI,PURWOJATI,BANYUMAS,33,53175
37366,PURWOJIWO,KALIKAJAR,WONOSOBO,33,56372
37367,PURWOKERTO KIDUL,PURWOKERTO SELATAN,BANYUMAS,33,53147
37368,PURWOKERTO KULON,PURWOKERTO SELATAN,BANYUMAS,33,53141
37369,PURWOKERTO LOR,PURWOKERTO TIMUR,BANYUMAS,33,53114
37370,PURWOKERTO WETAN,PURWOKERTO TIMUR,BANYUMAS,33,53111
37371,PURWOKERTO,BRANGSONG,KENDAL,33,51371
37372,PURWOKERTO,KAYEN,PATI,33,59171
37373,PURWOKERTO,PATEBON,KENDAL,33,51351
37374,PURWOKERTO,TAYU,PATI,33,59155
37375,PURWONEGORO,PURWONEGORO,BANJARNEGARA,33,53472
37376,PURWOREJO,BAE,KUDUS,33,59327
37377,PURWOREJO,BLORA KOTA,BLORA,33,58219
37378,PURWOREJO,BONANG,DEMAK,33,59552
37379,PURWOREJO,CANDIMULYO,MAGELANG,33,56191
37380,PURWOREJO,GEMOLONG,SRAGEN,33,57274
37381,PURWOREJO,KALIORI,REMBANG,33,59252
37382,PURWOREJO,MARGOYOSO,PATI,33,59154
37383,PURWOREJO,PATI,PATI,33,59119
37384,PURWOREJO,PURWOREJO KLAMPOK,BANJARNEGARA,33,53474
37385,PURWOREJO,PURWOREJO,PURWOREJO,33,54151
37386,PURWOREJO,RINGINARUM,KENDAL,33,51356
37387,PURWOREJO,SRAGI,PEKALONGAN,33,51155
37388,PURWOREJO,SURUH,SEMARANG,33,50776
37389,PURWOREJO,TEMANGGUNG,TEMANGGUNG,33,56227
37390,PURWOREJO,WONOGIRI,WONOGIRI,33,57615
37391,PURWOSARI,BATURADEN,BANYUMAS,33,53126
37392,PURWOSARI,BLORA KOTA,BLORA,33,58219
37393,PURWOSARI,COMAL,PEMALANG,33,52363
37394,PURWOSARI,KALIWIRO,WONOSOBO,33,56364
37395,PURWOSARI,KRANGGAN,TEMANGGUNG,33,56271
37396,PURWOSARI,KUDUS KOTA,KUDUS,33,59316
37397,PURWOSARI,KUTOARJO,PURWOREJO,33,54212
37398,PURWOSARI,LAWEYAN,SURAKARTA (SOLO),33,57142
37399,PURWOSARI,MIJEN,SEMARANG,33,50217
37400,PURWOSARI,PATEBON,KENDAL,33,51351
37401,PURWOSARI,PURING,KEBUMEN,33,54383
37402,PURWOSARI,PURWODADI,PURWOREJO,33,54173
37403,PURWOSARI,SALAMAN,MAGELANG,33,56162
37404,PURWOSARI,SAYUNG,DEMAK,33,59563
37405,PURWOSARI,SECANG,MAGELANG,33,56195
37406,PURWOSARI,SEMARANG UTARA,SEMARANG,33,50172
37407,PURWOSARI,TEGALREJO,MAGELANG,33,56192
37408,PURWOSARI,TLOGOWUNGU,PATI,33,59161
37409,PURWOSARI,WONOBOYO,TEMANGGUNG,33,56266
37410,PURWOSARI,WONOGIRI,WONOGIRI,33,57615
37411,PURWOSUMAN,SIDOHARJO,SRAGEN,33,57281
37412,PURWOYOSO,NGALIYAN,SEMARANG,33,50184
37413,PUSPO,BRUNO,PURWOREJO,33,54261
37414,PUSPORENGGO,MUSUK,BOYOLALI,33,57331
37415,PUTAT,BULU,TEMANGGUNG,33,56253
37416,PUTAT,PURWODADI,GROBOGAN,33,58114
37417,PUTATGEDE,NGAMPEL,KENDAL,33,51357
37418,PUTATNGANTEN,KARANGRAYUNG,GROBOGAN,33,58163
37419,PUTATSARI,GROBOGAN,GROBOGAN,33,58152
37420,PUYOH,DAWE,KUDUS,33,59353
37421,RABAK,KALIMANAH,PURBALINGGA,33,53371
37422,RACI,BATANGAN,PATI,33,59186
37423,RADEGAN,LOSARI,BREBES,33,52255
37424,RAGATUNJUNG,PAGUYANGAN,BREBES,33,52276
37425,RAGUKLAMPITAN,BATEALIT,JEPARA,33,59461
37426,RAHAYU,PADURESO,KEBUMEN,33,54394
37427,RAHTAWU,GEBOG,KUDUS,33,59333
37428,RAJAWANA,KARANGMONCOL,PURBALINGGA,33,53355
37429,RAJAWETAN,TONJONG,BREBES,33,52271
37430,RAJEGWESI,PAGERBARANG,TEGAL,33,52462
37431,RAJEK,GODONG,GROBOGAN,33,58162
37432,RAJEKWESI,MAYONG,JEPARA,33,59465
37433,RAJI,DEMAK,DEMAK,33,59517
37434,RAKIT,RAKIT,BANJARNEGARA,33,53463
37435,RAKITAN,MADUKARA,BANJARNEGARA,33,53482
37436,RAKITAN,SLUKE,REMBANG,33,59272
37437,RAMBAT,GEYER,GROBOGAN,33,58172
37438,RAMBEANAK,MUNGKID,MAGELANG,33,56512
37439,RANCAMAYA,CILONGOK,BANYUMAS,33,53162
37440,RANCAWIRU,PANGKAH,TEGAL,33,52471
37441,RANCAWULUH,BULAKAMBA,BREBES,33,52253
37442,RANDEGAN,KEBASEN,BANYUMAS,33,53172
37443,RANDEGAN,SIGALUH,BANJARNEGARA,33,53481
37444,RANDEGAN,WANGON,BANYUMAS,33,53176
37445,RANDU GARUT,TUGU,SEMARANG,33,50181
37446,RANDU MUKTIWAREN,BOJONG,PEKALONGAN,33,51156
37447,RANDU,PECALUNGAN,BATANG,33,51262
37448,RANDUACIR,ARGOMULYO,SALATIGA,33,50735
37449,RANDUAGUNG,SUMBER,REMBANG,33,59253
37450,RANDUBLATUNG,RANDUBLATUNG,BLORA,33,58382
37451,RANDUDONGKAL,RANDUDONGKAL,PEMALANG,33,52353
37452,RANDUGUNTING,BERGAS,SEMARANG,33,50552
37453,RANDUGUNTING,TEGAL SELATAN,TEGAL,33,52131
37454,RANDULANANG,JATINOM,KLATEN,33,57481
37455,RANDULAWANG,JATI,BLORA,33,58384
37456,RANDUREJO,PULOKULON,GROBOGAN,33,58181
37457,RANDUSANGA KULON,BREBES,BREBES,33,52219
37458,RANDUSANGA WETAN,BREBES,BREBES,33,52219
37459,RANDUSARI,DORO,PEKALONGAN,33,51191
37460,RANDUSARI,KEPIL,WONOSOBO,33,56374
37461,RANDUSARI,LOSARI,BREBES,33,52255
37462,RANDUSARI,PAGERBARANG,TEGAL,33,52462
37463,RANDUSARI,PRAMBANAN,KLATEN,33,57454
37464,RANDUSARI,ROWOSARI,KENDAL,33,51354
37465,RANDUSARI,SEMARANG SELATAN,SEMARANG,33,50244
37466,RANDUSARI,SLOGOHIMO,WONOGIRI,33,57694
37467,RANDUSARI,TERAS,BOYOLALI,33,57372
37468,RANGIMULYA,WARUREJO,TEGAL,33,52183
37469,RANGKAH,BUAYAN,KEBUMEN,33,54474
37470,RANTEREJO,KLIRONG,KEBUMEN,33,54381
37471,RANTEWRINGIN,BULUSPESANTREN,KEBUMEN,33,54391
37472,RASUKAN,NGOMBOL,PURWOREJO,33,54172
37473,RATAMBA,PEJAWARAN,BANJARNEGARA,33,53454
37474,RAU,KEDUNG,JEPARA,33,59463
37475,RAWAAPU,PATIMUAN,CILACAP,33,53264
37476,RAWAHENG,WANGON,BANYUMAS,33,53176
37477,RAWAJAYA,BANTARSARI,CILACAP,33,53281
37478,RAWALO,RAWALO,BANYUMAS,33,53173
37479,RAWOH,KARANGRAYUNG,GROBOGAN,33,58163
37480,REBAN,REBAN,BATANG,33,51273
37481,REBUG,KEMIRI,PURWOREJO,33,54262
37482,RECO,KERTEK,WONOSOBO,33,56371
37483,REDIN,GEBANG,PURWOREJO,33,54191
37484,REDISARI,ROWOKELE,KEBUMEN,33,54472
37485,REGALOH,TLOGOWUNGU,PATI,33,59161
37486,REGUNUNG,TENGARAN,SEMARANG,33,50775
37487,REJAMULYA,KEDUNGREJA,CILACAP,33,53263
37488,REJASA,MADUKARA,BANJARNEGARA,33,53482
37489,REJASARI,BANJARMANGU,BANJARNEGARA,33,53452
37490,REJASARI,PURWOKERTO BARAT,BANYUMAS,33,53134
37491,REJOAGUNG,TRANGKIL,PATI,33,59153
37492,REJODADI,CIMANGGU,CILACAP,33,53256
37493,REJOMULYO,SEMARANG TIMUR,SEMARANG,33,50227
37494,REJOSARI BARAT,TERSONO,BATANG,33,51272
37495,REJOSARI TIMUR,TERSONO,BATANG,33,51272
37496,REJOSARI,BANCAK,SEMARANG,33,50125
37497,REJOSARI,BANDONGAN,MAGELANG,33,56151
37498,REJOSARI,BANSARI,TEMANGGUNG,33,56265
37499,REJOSARI,BOJONG,PEKALONGAN,33,51156
37500,REJOSARI,BRANGSONG,KENDAL,33,51371
37501,REJOSARI,DAWE,KUDUS,33,59353
37502,REJOSARI,GONDANGREJO,KARANGANYAR,33,57188
37503,REJOSARI,GRABAG,PURWOREJO,33,54265
37504,REJOSARI,GROBOGAN,GROBOGAN,33,58152
37505,REJOSARI,JAMBU,SEMARANG,33,50663
37506,REJOSARI,JATISRONO,WONOGIRI,33,57691
37507,REJOSARI,KALIKAJAR,WONOSOBO,33,56372
37508,REJOSARI,KANGKUNG,KENDAL,33,51353
37509,REJOSARI,KARANG TENGAH,DEMAK,33,59561
37510,REJOSARI,KARANGAWEN,DEMAK,33,59566
37511,REJOSARI,KEMIRI,PURWOREJO,33,54262
37512,REJOSARI,KEPIL,WONOSOBO,33,56374
37513,REJOSARI,KRADENAN,GROBOGAN,33,58182
37514,REJOSARI,MIJEN,DEMAK,33,59583
37515,REJOSARI,NGAMPEL,KENDAL,33,51357
37516,REJOSARI,PAKIS,MAGELANG,33,56193
37517,REJOSARI,POLOKARTO,SUKOHARJO,33,57555
37518,REJOSARI,PRINGSURAT,TEMANGGUNG,33,56272
37519,REJOSARI,SEMARANG TIMUR,SEMARANG,33,50125
37520,REJOSARI,WONOBOYO,TEMANGGUNG,33,56266
37521,REJOSO,JOGONALAN,KLATEN,33,57452
37522,REJOWINANGUN SELATAN,MAGELANG SELATAN,MAGELANG,33,56124
37523,REJOWINANGUN UTARA,MAGELANG TENGAH,MAGELANG,33,56127
37524,REJOWINANGUN,KEMIRI,PURWOREJO,33,54262
37525,REKSOSARI,SURUH,SEMARANG,33,50776
37526,REMBES,BRINGIN,SEMARANG,33,50218
37527,REMBUL,BOJONG,TEGAL,33,52465
37528,REMBUL,RANDUDONGKAL,PEMALANG,33,52353
37529,REMBUN,NOGOSARI,BOYOLALI,33,57378
37530,REMBUN,SIWALAN,PEKALONGAN,33,51137
37531,REMPOAH,BATURADEN,BANYUMAS,33,53151
37532,RENDENG,GEBANG,PURWOREJO,33,54191
37533,RENDENG,KUDUS KOTA,KUDUS,33,59311
37534,RENDENG,SALE,REMBANG,33,59265
37535,RENGAS,KEDUNGWUNI,PEKALONGAN,33,51173
37536,RENGASBANDUNG,JATIBARANG,BREBES,33,52261
37537,RENGASPENDAWA,LARANGAN,BREBES,33,52262
37538,RENGGING,PECANGAAN,JEPARA,33,59462
37539,REPAKING,WONOSEGORO,BOYOLALI,33,57382
37540,RIMPAK,SAPURAN,WONOSOBO,33,56373
37541,RIMUN,LOANO,PURWOREJO,33,54181
37542,RINGGIT,NGOMBOL,PURWOREJO,33,54172
37543,RINGIN LARIK,MUSUK,BOYOLALI,33,57331
37544,RINGIN,PAMOTAN,REMBANG,33,59261
37545,RINGINANOM,PARAKAN,TEMANGGUNG,33,56254
37546,RINGINANOM,TEMPURAN,MAGELANG,33,56161
37547,RINGINARUM,RINGINARUM,KENDAL,33,51356
37548,RINGINHARJO,GUBUG,GROBOGAN,33,58164
37549,RINGINKIDUL,GUBUG,GROBOGAN,33,58164
37550,RINGINPITU,TANGGUNGHARJO,GROBOGAN,33,58166
37551,RINGINPUTIH,KARANGDOWO,KLATEN,33,57464
37552,ROBAYAN,KALINYAMATAN,JEPARA,33,59462
37553,ROGODADI,BUAYAN,KEBUMEN,33,54474
37554,ROGODONO,BUAYAN,KEBUMEN,33,54474
37555,ROGOJATI,SUKOHARJO,WONOSOBO,33,56362
37556,ROGOMULYO,KALIWUNGU,SEMARANG,33,50229
37557,ROGOMULYO,KAYEN,PATI,33,59171
37558,ROGOSELO,DORO,PEKALONGAN,33,51191
37559,ROJOIMO,WONOSOBO,WONOSOBO,33,56316
37560,RONGGO,JAKEN,PATI,33,59184
37561,RONGGOJATI,BATUWARNO,WONOGIRI,33,57674
37562,RONGGOMULYO,SUMBER,REMBANG,33,59253
37563,ROPOH,KEPIL,WONOSOBO,33,56374
37564,ROWO,KANDANGAN,TEMANGGUNG,33,56281
37565,ROWO,MIRIT,KEBUMEN,33,54395
37566,ROWOBAYEM,KEMIRI,PURWOREJO,33,54262
37567,ROWOBELANG,BATANG,BATANG,33,51216
37568,ROWOBONI,BANYUBIRU,SEMARANG,33,50664
37569,ROWOBRANTEN,RINGINARUM,KENDAL,33,51356
37570,ROWOBUNGKUL,NGAWEN,BLORA,33,58254
37571,ROWOCACING,KEDUNGWUNI,PEKALONGAN,33,51173
37572,ROWODADI,BUTUH,PURWOREJO,33,54264
37573,ROWODADI,GRABAG,PURWOREJO,33,54265
37574,ROWOKELE,ROWOKELE,KEBUMEN,33,54472
37575,ROWOKEMBU,WONOPRINGGO,PEKALONGAN,33,51181
37576,ROWOLAKU,KAJEN,PEKALONGAN,33,51161
37577,ROWOREJO,GRABAG,PURWOREJO,33,54265
37578,ROWOREJO,KEBUMEN,KEBUMEN,33,54317
37579,ROWOSARI,BONOROWO,KEBUMEN,33,54395
37580,ROWOSARI,GUBUG,GROBOGAN,33,58164
37581,ROWOSARI,LIMPUNG,BATANG,33,51271
37582,ROWOSARI,ROWOSARI,KENDAL,33,51354
37583,ROWOSARI,TEMBALANG,SEMARANG,33,50279
37584,ROWOSARI,TUNTANG,SEMARANG,33,50773
37585,ROWOSARI,ULUJAMI,PEMALANG,33,52371
37586,ROWOYOSO,WONOKERTO,PEKALONGAN,33,51153
37587,RUKEM,SULANG,REMBANG,33,59254
37588,RUNGKANG,GANDRUNGMANGU,CILACAP,33,53254
37589,RUNGKANG,LOSARI,BREBES,33,52255
37590,RUWIT,WEDUNG,DEMAK,33,59554
37591,SABAN,GUBUG,GROBOGAN,33,58164
37592,SABARWANGI,KAJEN,PEKALONGAN,33,51161
37593,SABRANG LOR,TRUCUK,KLATEN,33,57467
37594,SABRANG,DELANGGU,KLATEN,33,57471
37595,SADABUMI,MAJENANG,CILACAP,33,53257
37596,SADAHAYU,MAJENANG,CILACAP,33,53257
37597,SADANG,JEKULO,KUDUS,33,59382
37598,SADANGKULON,SADANG,KEBUMEN,33,54353
37599,SADANGWETAN,SADANG,KEBUMEN,33,54353
37600,SADENG,GUNUNGPATI,SEMARANG,33,50222
37601,SAJEN,TRUCUK,KLATEN,33,57467
37602,SALAKAN,TERAS,BOYOLALI,33,57372
37603,SALAKBROJO,KEDUNGWUNI,PEKALONGAN,33,51173
37604,SALAM,GEBANG,PURWOREJO,33,54191
37605,SALAM,GRABAG,MAGELANG,33,56196
37606,SALAM,KARANGPANDAN,KARANGANYAR,33,57791
37607,SALAM,SALAM,MAGELANG,33,56484
37608,SALAMAN,SALAMAN,MAGELANG,33,56162
37609,SALAMANMLOYO,SEMARANG BARAT,SEMARANG,33,50149
37610,SALAMERTA,MANDIRAJA,BANJARNEGARA,33,53473
37611,SALAMKANCI,BANDONGAN,MAGELANG,33,56151
37612,SALAMREJO,SELOPAMPANG,TEMANGGUNG,33,56262
37613,SALAMSARI,BOJA,KENDAL,33,51381
37614,SALAMSARI,KEDU,TEMANGGUNG,33,56252
37615,SALATIGA,SIDOREJO,SALATIGA,33,50711
37616,SALE,SALE,REMBANG,33,59265
37617,SALEBU,MAJENANG,CILACAP,33,53257
37618,SALEM,SALEM,BREBES,33,52275
37619,SALIT,KAJEN,PEKALONGAN,33,51161
37620,SAMARAN,PAMOTAN,REMBANG,33,59261
37621,SAMBAK,KAJORAN,MAGELANG,33,56163
37622,SAMBAN,BAWEN,SEMARANG,33,50661
37623,SAMBEK,WONOSOBO,WONOSOBO,33,56312
37624,SAMBENG KULON,KEMBARAN,BANYUMAS,33,53182
37625,SAMBENG WETAN,KEMBARAN,BANYUMAS,33,53182
37626,SAMBENG,BANTARBOLANG,PEMALANG,33,52352
37627,SAMBENG,BAYAN,PURWOREJO,33,54224
37628,SAMBENG,BOROBUDUR,MAGELANG,33,56553
37629,SAMBENG,JUWANGI,BOYOLALI,33,57391
37630,SAMBENG,PITURUH,PURWOREJO,33,54263
37631,SAMBENG,TODANAN,BLORA,33,58256
37632,SAMBEREMBE,KALIJAMBE,SRAGEN,33,57275
37633,SAMBI DUWUR,TANON,SRAGEN,33,57277
37634,SAMBI,SAMBI,BOYOLALI,33,57376
37635,SAMBI,SAMBIREJO,SRAGEN,33,57293
37636,SAMBIHARJO,PARANGGUPITO,WONOGIRI,33,57678
37637,SAMBILAWANG,TRANGKIL,PATI,33,59153
37638,SAMBIRATA,CILONGOK,BANYUMAS,33,53162
37639,SAMBIREJO,BRINGIN,SEMARANG,33,50772
37640,SAMBIREJO,GABUS,PATI,33,59173
37641,SAMBIREJO,GAYAMSARI,SEMARANG,33,50166
37642,SAMBIREJO,JATISRONO,WONOGIRI,33,57691
37643,SAMBIREJO,JUMANTONO,KARANGANYAR,33,57782
37644,SAMBIREJO,PLUPUH,SRAGEN,33,57283
37645,SAMBIREJO,SAMBIREJO,SRAGEN,33,57293
37646,SAMBIREJO,SLOGOHIMO,WONOGIRI,33,57694
37647,SAMBIREJO,TLOGOWUNGU,PATI,33,59161
37648,SAMBIREJO,WIROSARI,GROBOGAN,33,58192
37649,SAMBIROTO,GAJAH,DEMAK,33,59581
37650,SAMBIROTO,KAJEN,PEKALONGAN,33,51161
37651,SAMBIROTO,KUNDURAN,BLORA,33,58255
37652,SAMBIROTO,PRACIMANTORO,WONOGIRI,33,57664
37653,SAMBIROTO,SEDAN,REMBANG,33,59264
37654,SAMBIROTO,TAYU,PATI,33,59155
37655,SAMBIROTO,TEMBALANG,SEMARANG,33,50276
37656,SAMBIYAN,KALIORI,REMBANG,33,59252
37657,SAMBON,BANYUDONO,BOYOLALI,33,57373
37658,SAMBONG,BATANG,BATANG,33,51212
37659,SAMBONG,PUNGGELAN,BANJARNEGARA,33,53462
37660,SAMBONG,SAMBONG,BLORA,33,58371
37661,SAMBONG,SEDAN,REMBANG,33,59264
37662,SAMBONGANYAR,NGAWEN,BLORA,33,58254
37663,SAMBONGBANGI,KRADENAN,GROBOGAN,33,58182
37664,SAMBONGPAYAK,GUNEM,REMBANG,33,59263
37665,SAMBONGREJO,NGAWEN,BLORA,33,58254
37666,SAMBONGREJO,SAMBONG,BLORA,33,58371
37667,SAMBONGREJO,TUNJUNGAN,BLORA,33,58252
37668,SAMBONGSARI,WELERI,KENDAL,33,51355
37669,SAMBONGWANGAN,RANDUBLATUNG,BLORA,33,58382
37670,SAMBOREJO,TIRTO,PEKALONGAN,33,51151
37671,SAMBUNG,GAJAH,DEMAK,33,59581
37672,SAMBUNG,GODONG,GROBOGAN,33,58162
37673,SAMBUNG,UNDAAN,KUDUS,33,59372
37674,SAMBUNGMACAN,SAMBUNG MACAN,SRAGEN,33,57253
37675,SAMBUNGREJO,GRABAG,MAGELANG,33,56196
37676,SAMIRAN,SELO,BOYOLALI,33,57363
37677,SAMIRANAN,KANDANGAN,TEMANGGUNG,33,56281
37678,SAMIREJO,DAWE,KUDUS,33,59353
37679,SAMIRONO,GETASAN,SEMARANG,33,50774
37680,SAMONG,ULUJAMI,PEMALANG,33,52371
37681,SAMPANG,KARANG TENGAH,DEMAK,33,59561
37682,SAMPANG,KARANGKOBAR,BANJARNEGARA,33,53453
37683,SAMPANG,SAMPANG,CILACAP,33,53273
37684,SAMPANG,SEMPOR,KEBUMEN,33,54421
37685,SAMPANGAN,GAJAH MUNGKUR,SEMARANG,33,50232
37686,SAMPANGAN,PEKALONGAN TIMUR,PEKALONGAN,33,51126
37687,SAMPETAN,AMPEL,BOYOLALI,33,57352
37688,SAMPIH,WONOPRINGGO,PEKALONGAN,33,51181
37689,SAMPING,KEMIRI,PURWOREJO,33,54262
37690,SAMPOK,GUNUNGWUNGKAL,PATI,33,59156
37691,SAMPUNG,SARANG,REMBANG,33,59274
37692,SAMUDRA KULON,GUMELAR,BANYUMAS,33,53165
37693,SAMUDRA,GUMELAR,BANYUMAS,33,53165
37694,SANAN,GIRIMARTO,WONOGIRI,33,57683
37695,SANETAN,SLUKE,REMBANG,33,59272
37696,SANGEN,KAJORAN,MAGELANG,33,56163
37697,SANGGANG,BULU,SUKOHARJO,33,57563
37698,SANGGE,KLEGO,BOYOLALI,33,57385
37699,SANGGRAHAN,GROGOL,SUKOHARJO,33,57552
37700,SANGGRAHAN,KRANGGAN,TEMANGGUNG,33,56271
37701,SANGGRAHAN,PRAMBANAN,KLATEN,33,57454
37702,SANGGREMAN,RAWALO,BANYUMAS,33,53173
37703,SANGGRONG,JATIROTO,WONOGIRI,33,57692
37704,SANGGUNG,GATAK,SUKOHARJO,33,57557
37705,SANGKAN JOYO,KAJEN,PEKALONGAN,33,51161
37706,SANGKANAYU,BOJONG,TEGAL,33,52465
37707,SANGKANAYU,MREBET,PURBALINGGA,33,53352
37708,SANGKANJAYA,BALAPULANG,TEGAL,33,52464
37709,SANGKRAH,PASAR KLIWON,SURAKARTA (SOLO),33,57199
37710,SANGUBANYU,BAWANG,BATANG,33,51274
37711,SANGUBANYU,BULUSPESANTREN,KEBUMEN,33,54391
37712,SANGUBANYU,GRABAG,PURWOREJO,33,54265
37713,SANGUP,MUSUK,BOYOLALI,33,57331
37714,SANGUWATANG,KARANGJAMBU,PURBALINGGA,33,53357
37715,SAPEN,MANISRENGGO,KLATEN,33,57485
37716,SAPEN,MOJOLABAN,SUKOHARJO,33,57554
37717,SAPUGARUT,BUARAN,PEKALONGAN,33,51171
37718,SAPURAN,SAPURAN,WONOSOBO,33,56373
37719,SAPURO,PEKALONGAN BARAT,PEKALONGAN,33,51112
37720,SARADAN,BATURETNO,WONOGIRI,33,57673
37721,SARADAN,KARANGMALANG,SRAGEN,33,57222
37722,SARADAN,PEMALANG,PEMALANG,33,52319
37723,SARANGMEDURO,SARANG,REMBANG,33,59274
37724,SAREN,KALIJAMBE,SRAGEN,33,57275
37725,SARIGLAGAH,WARUNGASEM,BATANG,33,51252
37726,SARIMULYO,KEBONAGUNG,DEMAK,33,59583
37727,SARIMULYO,KEMUSU,BOYOLALI,33,57383
